,MEL.IPI_Pat02.Tumor.SM.4DJZX,MEL.IPI_Pat03.Tumor.SM.4DJZY,MEL.IPI_Pat04.Tumor.SM.4DJZZ,MEL.IPI_Pat06.Tumor.SM.4DK12,MEL.IPI_Pat08.Tumor.SM.4DK14,MEL.IPI_Pat118.Tumor.SM.5X2QV,MEL.IPI_Pat119.Tumor.SM.7459N,MEL.IPI_Pat123.Tumor.SM.5X2R1,MEL.IPI_Pat126.Tumor.SM.5X2R4,MEL.IPI_Pat14.Tumor.SM.53U3C,MEL.IPI_Pat15.Tumor.SM.4DK1B,MEL.IPI_Pat16.Tumor.SM.53U3E,MEL.IPI_Pat19.Tumor.SM.4DK1F,MEL.IPI_Pat20.Tumor.SM.53U3I,MEL.IPI_Pat25.Tumor.SM.4DK1L,MEL.IPI_Pat27.Tumor.SM.4DK1N,MEL.IPI_Pat28.Tumor.SM.4DK1O,MEL.IPI_Pat29.Tumor.SM.4DK1P,MEL.IPI_Pat33.Tumor.SM.4DK1T,MEL.IPI_Pat36.Tumor.SM.53U3X,MEL.IPI_Pat37.Tumor.SM.53U3Y,MEL.IPI_Pat38.Tumor.SM.53U3Z,MEL.IPI_Pat39.Tumor.SM.4DK1Z,MEL.IPI_Pat40.Tumor.SM.4DK21,MEL.IPI_Pat41.Tumor.SM.4DK22,MEL.IPI_Pat43.Tumor.SM.4DK24,MEL.IPI_Pat44.Tumor.SM.4DK25,MEL.IPI_Pat45.Tumor.SM.4DK26,MEL.IPI_Pat46.Tumor.SM.53U48,MEL.IPI_Pat47.Tumor.SM.4DK28,MEL.IPI_Pat49.Tumor.SM.4DK2A,MEL.IPI_Pat50.Tumor.SM.53U69,MEL.IPI_Pat79.Tumor.SM.53U2S,MEL.IPI_Pat80.Tumor.SM.4DK36,MEL.IPI_Pat81.Tumor.SM.4DK37,MEL.IPI_Pat83.Tumor.SM.53U2W,MEL.IPI_Pat85.Tumor.SM.53U2Y,MEL.IPI_Pat86.Tumor.SM.4DK3C,MEL.IPI_Pat88.Tumor.SM.4DK3E,MEL.IPI_Pat90.Tumor.SM.4DK3G,MEL.IPI_Pat91.Tumor.SM.4DK3H,MEL.IPI_Pat98.Tumor.SM.4CU6L
SRM,12.93211746,9.144687653,23.3028717,17.71027374,13.92295265,7.439784527,16.27327538,13.4740324,10.1269598,31.14310074,57.45873261,25.48241615,25.58155632,9.969061852,15.19809628,30.96077156,24.07933426,26.37314796,22.87183952,26.57991028,27.33451271,15.95181084,8.667423248,28.7347393,26.31188583,8.561347008,24.12435532,23.27916718,17.96043015,29.50392723,14.27119541,29.2085762,39.21812439,48.9957428,17.90923882,17.32476044,20.41250038,38.76352692,17.15784264,24.92786789,17.28975105,35.21292496
STAT1,55.81323242,48.56963348,300.6204834,374.057251,267.3289795,250.8225861,130.470871,78.79651642,118.4649506,40.60689926,43.50171661,357.9972229,221.2781219,123.2991562,297.6472778,85.13996887,465.9602661,88.9362793,127.7728424,87.04136658,136.8481903,309.999939,95.47329712,81.28273773,60.56151581,234.7705688,39.60847473,64.08067322,71.37084198,372.2029419,596.5109863,88.88034821,129.4564819,224.6456757,147.6295166,225.2572632,506.8531494,187.6551971,733.5938721,102.1572037,250.1495209,341.5052185
STK17A,2.753726959,2.980023623,4.161556721,9.43139267,3.677310944,7.801761627,6.404650688,4.023230076,7.4732337,5.339660168,2.476617336,5.757661343,5.343493462,5.754414558,5.892525196,6.403350353,2.949347258,7.50916338,7.087514877,2.286243916,20.16778946,5.633371353,5.168563843,4.251664162,2.541991234,8.354717255,7.48193264,3.432179689,9.644061089,5.283874035,9.111515045,5.368261337,1.387964606,4.53968668,2.934463024,4.731385231,9.987687111,8.390041351,3.943570137,9.811289787,2.637526512,2.554733515
STRA13,3.196441412,2.845616341,4.117990971,2.556529284,4.182488918,0.546869576,0.471854895,0.83172822,2.23227334,2.611881733,7.341763973,10.07578278,3.010435104,1.183689594,3.221608877,1.675079346,3.380577087,2.509000301,4.978444576,4.941488266,2.054245234,3.402574778,2.714483023,2.702128649,5.639747143,1.172069073,3.089404106,6.086290836,3.208987713,3.813319922,2.845128775,2.94020915,5.132308483,5.277908802,2.589402676,2.398991823,3.174851179,5.452238083,3.159198046,2.289193392,4.888503552,1.641187072
SYK,11.07911396,4.541286945,2.23030448,9.920755386,3.08238864,5.853345871,1.574781656,1.213565826,2.786677837,3.000300884,0.143592417,1.366093874,8.158543587,1.482735872,1.452544451,7.26245594,1.759797812,6.294033527,1.423790813,0.594635606,1.826182365,7.544279575,6.465206623,3.180647373,2.614201307,9.574667931,0.133269057,0.212759316,5.425804615,1.629501343,6.590792179,1.797738314,1.037502885,5.519031048,1.728960514,3.796858311,10.10751915,2.084358692,3.247328281,1.898284197,14.71284199,2.261312723
TAGLN,30.41531181,7.533496857,4.260381699,4.227418423,3.200496674,9.496778488,1.009549975,1.444706559,4.61442852,30.78151894,0.990722716,1.323600769,16.25538254,6.25075531,2.492967367,6.256963253,1.92649281,12.49341869,2.946738005,0.512339234,1.138474941,11.50127411,17.64501572,13.69976234,3.910418987,23.88361549,2.120346069,0.926116943,8.576141357,7.508641243,3.297573566,2.022293329,3.321338654,2.961626053,4.937373161,2.683891773,9.906027794,2.143529415,1.49706924,3.061801672,9.220672607,2.352146626
TAP1,64.47111511,58.26966476,176.7074585,172.7735443,152.4269104,47.1331749,28.05081558,38.77814102,52.96923828,59.09786987,19.86473274,180.9223633,125.7919388,59.90036011,262.3922119,73.31764984,695.7803955,84.0298996,64.30253601,64.61168671,55.61745834,230.0070648,67.05578613,51.43228912,43.61187744,85.15261841,22.11561966,71.44932556,39.67773056,244.4449768,381.8878784,71.69490814,150.9572601,116.3974991,16.71027184,289.7843933,316.0601807,110.9973068,739.2799072,74.56230164,146.431488,146.5682983
TBXAS1,22.72472954,3.636548758,3.475090027,18.91820717,4.841797829,12.2327528,3.010491848,2.998610497,3.48822999,6.788815022,48.70970154,3.211874008,18.62915611,3.849427939,50.15031433,15.09367275,5.044173718,6.335213661,1.564931035,5.760031223,22.34364891,21.93705368,16.70676231,9.23412323,5.340125084,21.77470398,0.920644641,6.736475468,14.05468655,3.690655708,11.78158951,8.294945717,2.119345188,9.687512398,3.829534054,5.111990452,23.49604225,15.13883114,6.803400993,3.75157404,8.718214035,4.629947186
TCEB1,2.344058752,5.652350426,6.499061108,4.481147766,10.48538113,5.757950783,9.610366821,8.435792923,18.11071396,14.18428421,14.83090687,6.102261543,6.586933613,12.73433399,5.172939777,8.208198547,11.70615101,7.479655743,9.088306427,11.35757065,10.52366543,9.213272095,4.784279823,7.1518507,6.860590935,4.118945122,10.51143551,7.186040878,5.182208538,10.65473175,5.715149403,9.395957947,7.381409168,11.6007185,7.019854069,24.4624939,4.779368401,14.38749313,5.293584824,11.21722317,9.770519257,17.36094475
TCF7L2,7.333651066,8.502871513,13.92948723,8.431282044,5.11321497,8.668951035,10.97088432,12.37225342,12.08590794,5.383870125,5.634210587,6.261066914,6.753648758,4.071057797,7.727468967,9.576384544,5.753091335,11.26705265,8.182732582,7.480975151,8.287274361,6.062416077,13.2935524,9.376224518,21.58049393,12.3646841,9.806332588,6.10770607,7.629161358,5.348379135,6.717262745,3.168649435,4.964247227,7.120831013,5.384716511,6.225271702,4.551112175,5.362123489,5.921683312,8.947490692,32.47105026,8.036137581
THBS1,340.5838318,17.25943947,12.50204468,25.12844276,8.225996018,49.77315903,4.82127142,4.686012268,22.00975227,79.100914,10.45802593,1.860932112,44.57573318,47.36816406,7.508395195,33.2575531,4.75455904,19.64497375,22.64023781,4.610652924,25.83073235,56.87892151,33.58667755,20.1163311,20.37545776,45.45283127,2.879151106,2.679401159,46.54982758,21.91749573,4.474646568,4.6723876,6.372237682,18.23885918,19.47437096,6.701455593,134.9885864,10.15743256,2.693178892,8.945261002,20.45874023,3.900084257
THBS2,126.5556412,175.3961029,527.6506958,15.26851749,6.463210583,25.54911804,0.962872922,0.487335831,7.502566338,62.86956787,443.769104,1.671217203,26.91974831,14.62347603,0.901432037,35.81938934,0.290076345,33.71286011,7.52726078,266.5117798,98.38321686,143.528717,33.81050873,37.67956924,103.1817322,79.53787231,0.390439659,156.5475769,4.704146385,12.08100986,3.366301537,6.692301273,8.685288429,138.3809052,14.5913763,12.93850708,44.42866898,2.761147738,0.411430985,6.744832993,9.499043465,37.05228424
TIMP1,343.1153259,57.21657181,88.12336731,145.9243774,159.7509766,69.44038391,21.08690643,40.91362381,113.1685562,123.1879807,14.24137974,12.19962215,140.0700836,49.85837936,3.431685686,60.32206726,37.61639023,71.69689941,33.8081398,61.26180649,137.8143005,103.9284668,43.64214325,73.61184692,59.60330582,51.09001923,103.398674,57.09580612,121.7268143,68.08803558,65.92562103,35.84985733,74.61911774,31.62264633,67.20874786,37.74900436,99.03713989,168.3611603,18.76505852,45.37709045,39.48846054,108.9156418
TLR2,5.248814106,2.290339708,1.902584076,7.254991531,9.466780663,6.449401379,4.410832405,1.046877265,2.253222704,2.497093916,0.66796118,6.849954128,4.738549709,1.705605149,1.034744859,2.237742424,3.325927496,3.127327919,0.923170984,3.785523891,1.641467452,3.707996607,6.822710037,6.610389233,0.540475786,12.05187416,0.114219099,2.977050304,5.134550095,0.748016536,6.080981731,1.660484314,0.795151413,2.66874218,1.754782796,0.877361059,12.31132793,3.42591691,3.703851938,1.614852309,2.977637529,2.088424921
TMEM130,0.003913615,0.006870696,0,0.123042494,0.03325215,0.008582653,0,0,0,0.099306211,0,0,0.018396758,0,0.013287206,0.04783402,0,0.146220207,0.058228791,0.007972682,0,0.018880898,0,0.073506519,0,0.078688137,0.075804852,0,0.189336881,0.010286171,0.021749253,0,0.003691747,0.082427241,0,0.004477313,0.112109818,0,0.019478221,0.037415043,0,0
TNC,91.2963562,148.0519867,88.25666809,89.60518646,65.38874817,54.3532486,52.91781616,173.7436981,18.59889984,44.46398544,3.28113699,8.597438812,118.2654114,12.5652895,1.346984744,43.41512299,27.70612526,49.41482925,63.29214096,48.85270691,78.46767426,19.26526451,46.98147202,31.48194504,15.15596676,36.71902847,4.695388317,5.599163055,154.2850189,20.38777542,57.00777054,6.882917404,13.65556812,210.1886902,95.80625916,9.701033592,101.802803,46.80882645,15.19184303,83.91812134,29.81572151,15.81362247
TNFAIP3,13.76082325,7.094376087,8.278061867,27.88526344,8.68761158,11.46171474,3.359316349,3.337263823,13.10981464,11.9042654,1.285225749,7.148160934,11.15193081,3.525270462,3.678458691,15.84747124,7.580410004,10.11225033,7.494532585,1.365049124,3.552189827,17.07254982,8.228727341,9.635164261,6.984610081,13.80597305,0.8675102,2.496629238,6.878566265,10.97032261,14.42718506,2.718344688,5.932422161,5.789611816,20.76222992,8.141237259,36.12372589,2.304938555,18.17893791,6.464201927,13.11748505,6.255495548
TNFRSF12A,3.189570427,1.571187973,1.685540915,2.253559828,1.037292361,0.880499423,0.248106614,4.056992531,2.359363079,1.107545734,1.420648933,1.993855834,2.38816309,1.129349828,0.306788594,1.899125576,0.956079841,3.30153966,3.908618927,0.456939757,6.054653168,1.615972161,1.007171392,5.988788605,0,1.121024013,1.191666365,0.686666608,3.484536648,3.289595127,1.078238726,0.905408442,3.402298927,4.466252804,0.911351383,0.454198033,5.688594818,2.091104984,0.858581305,1.342914939,1.389564037,1.57696557
TNFRSF1A,56.99081802,37.84715271,26.93560028,34.38695908,20.2373333,28.80455399,14.78269577,19.6596508,17.8521595,29.33235741,22.67483139,12.24803638,42.63992691,15.00219917,16.95815849,28.07104492,18.47018623,28.32978058,20.26171494,17.98500633,30.16294289,31.7271843,50.66217422,32.50801086,41.7684288,47.35840988,15.71816349,27.35921669,36.62675858,22.11290741,23.76887894,19.92846489,13.93710804,28.78817177,27.98596382,19.76793289,47.44502258,55.5664444,12.67141628,25.17734718,30.97594833,21.33001328
TNFRSF1B,27.9811306,4.789756298,4.188078404,13.95341492,4.788866043,5.58467865,1.148971558,1.476003408,3.536201239,4.293103695,0.622450173,3.088370323,11.91445541,2.305302143,2.973587513,5.98594141,6.528499126,6.978449345,2.530210018,1.188560605,2.877816916,11.42049408,9.311756134,2.307735682,8.922948837,8.713362694,0.31428209,0.586771905,7.574967384,3.066907167,13.5009737,1.094556212,1.926268816,4.377358437,3.761283875,4.634020805,18.0983963,3.003882408,5.90279913,2.848908424,9.259390831,3.476424694
TNFSF13B,4.562296867,3.050770283,13.39933586,22.92605591,6.478937149,12.89755726,2.504460573,1.455859542,5.011174202,3.33067584,1.171832562,2.695010185,23.96047211,6.238327026,3.047396898,6.937294006,25.64891815,5.905594349,0.896086156,18.15781021,3.120890617,28.17599106,9.496605873,4.857797146,0,17.36412239,0.274098963,1.622831106,11.51165295,3.347392798,23.45629692,4.62469101,1.196052909,6.908188343,3.112664223,3.820673227,21.27393723,22.58655357,8.164794922,4.484769821,5.316892624,5.306117058
TOMM40,10.71923256,7.115096092,13.50191307,8.356960297,10.46313667,5.191619873,7.725932598,9.970258713,11.91816616,16.99448776,17.57509804,7.831783772,18.42849159,6.792914391,9.903830528,18.19407272,11.76445389,14.91893673,19.78115082,14.40567875,10.11751461,17.63672829,3.036329269,10.54060173,26.61639404,3.053543329,12.35636425,14.29692745,12.11385059,13.92601585,8.357021332,11.23657703,15.23460007,28.15970421,8.745559692,10.71862412,10.50141525,9.751932144,8.542831421,14.04570961,21.0226841,17.01189232
TPI1,154.5849609,99.44385529,158.4784546,80.64995575,180.9617157,65.13365173,87.67406464,103.5465775,217.7099762,148.2416077,330.8745117,85.88395691,158.1446075,73.93588257,94.34321594,206.8037109,278.9317322,151.6625519,173.1898346,139.7847443,267.3548279,243.6731567,61.64478683,125.2439957,128.0589905,69.09210968,107.4202881,324.4581909,112.2071686,251.6118622,123.9841003,111.0318298,102.0969009,501.9337769,70.69556427,110.5509186,177.5094452,259.8288269,111.7605591,144.6026001,234.3874512,140.2446747
TPM1,72.17649078,19.88713837,11.13065243,8.593440056,6.994760513,27.07341766,10.62834549,13.44377041,19.68966293,39.26007843,2.558764458,5.458648205,17.84002113,20.67209244,22.11052132,20.41199112,6.497011662,17.61920929,19.57301903,14.23192787,11.82320786,20.63034248,37.6441803,42.54883957,10.79887581,59.66335297,10.87430286,10.21194458,18.32087326,11.53868389,8.486056328,9.58206749,9.996676445,9.04695034,10.08968639,9.235031128,64.68473816,14.42699146,9.790281296,16.57444572,17.21636772,15.48131466
TPM2,132.2757416,15.19556236,21.80682564,36.05804062,27.91320419,21.78997231,10.18319798,5.655655861,10.52369881,103.1711426,21.76002502,28.2267437,31.18101883,17.69314766,9.277379036,13.38975716,47.33278656,71.04337311,13.17321301,36.49604416,44.29368973,25.01361847,48.60274506,59.67743301,34.26858139,59.23918533,4.370173454,28.73613358,46.92102432,21.14204597,14.32250118,4.72415638,9.96942234,26.38113022,15.84627438,18.09275055,45.93307877,15.52233315,20.28572845,26.99358368,31.75237083,23.79805946
TPM3,71.08197021,35.54899216,112.1231079,46.20737457,60.96164703,45.06622314,61.69984436,25.6792469,53.73043442,73.66011047,51.0320549,41.77394104,60.33330536,42.7209549,30.40783691,54.86181641,56.00416565,59.74657059,66.90502167,61.29056549,71.90111542,58.12019348,30.74489784,49.44316483,64.68675232,36.9894104,34.00829315,63.69625854,57.67980957,89.4726944,67.0773468,37.19826126,96.85398102,69.39060974,34.84999466,55.40613174,72.03803253,44.0595665,53.12993622,46.96444321,46.49446869,57.26012039
TPRKB,0.89169395,3.066561222,3.363330603,2.546314001,2.735476017,7.763985634,10.91077614,6.948688507,8.633166313,2.345565319,2.678997994,3.944184065,2.569503069,4.145686626,1.392253518,2.992730618,2.837833166,3.969605207,4.012838364,2.952895165,7.646774292,1.682782888,2.817211628,2.93840456,12.15527821,2.67818284,4.013722897,2.448441267,3.775507927,3.419150114,3.275340557,3.609038115,2.604085445,3.309716702,3.079465389,2.557310104,2.332744837,3.169981957,2.133333445,2.539921761,2.131781101,2.279143572
TRA2B,12.09033394,16.47677803,34.52595139,22.48273277,31.45912743,23.35275841,18.65999603,22.13208199,28.19807243,27.98307991,28.37858009,27.99656677,26.12790108,34.93439484,22.70092201,18.78339195,24.24830055,26.76760864,27.0167675,29.82587814,28.95930481,33.30309296,18.92617035,17.98573685,25.82338142,18.74556351,25.36468887,20.17594719,30.84368896,25.24887466,19.6176796,18.75588226,24.88006401,30.65490532,24.30966759,18.32454681,22.89745712,18.36717415,27.00296593,29.73831367,25.29668999,35.15713501
TUBA4A,1.616059661,11.16188717,0.469838649,3.061672926,0.705472291,0.922284007,0.292251915,0.378903985,0.513132155,6.78585434,1.404413462,0.670152068,1.776987672,0.431777,1.425539136,0.472541392,0.883082748,3.277779818,0.286847502,0.096262604,1.893682718,1.960533381,1.896749973,0.409625441,1.175555706,2.144477129,0.08498954,0.631446779,0.321742326,0.037258737,3.103076458,0.249077097,0.463573337,0.866119921,0.208184749,1.800175667,3.194543839,0.562377513,3.202739,0.42351687,0.837624311,0.289190382
TUBG1,23.6802063,24.99907112,41.35306931,25.1365242,34.86299133,14.01531219,30.20248222,27.66969109,56.18567657,52.72743607,33.30911636,14.86191559,37.12360382,34.60883331,29.97143173,21.91754913,52.56632614,55.95510101,32.40895844,41.14509201,24.39206696,40.62107086,14.67232037,33.11576843,34.76029205,10.16709423,40.2932663,51.5124054,35.24631882,53.74441528,27.06472778,28.44044304,47.85021973,26.89691353,32.94032288,19.57806778,28.55540657,46.95504761,38.97059631,18.56318474,21.3263855,39.11035538
UAP1,3.979790449,5.200189114,12.18800068,10.14075661,9.446709633,17.95674515,13.36275768,6.355474472,7.978110313,8.301878929,10.73756886,10.70292377,11.78366566,13.18491936,8.580991745,8.007946968,8.734903336,10.7689743,8.323345184,11.89389801,39.98178482,10.14705276,13.49799252,10.52095127,5.996472836,18.10843468,9.000357628,12.70827007,11.21484852,10.92468071,12.58903408,6.965649128,13.06633377,9.482497215,6.778086186,11.99840355,9.891728401,11.46582603,11.91653633,11.137784,10.24859524,8.19528389
UBE2J1,11.41318703,11.25252724,17.9312458,18.94755363,13.1690712,14.27941036,14.9989357,11.67147732,17.11129951,17.43968964,12.87841606,6.280711174,17.03183937,11.87121391,12.08629417,19.66281319,10.67506123,21.99280167,17.02796555,11.71049023,18.30712318,14.99284363,9.246639252,10.95212364,20.63634682,23.4799614,5.496977806,15.49282742,13.33120441,13.43339157,18.91615868,15.3005724,13.81583309,25.06210327,12.5394392,18.33004761,12.39966393,14.59044361,25.80455017,13.21969032,11.8355875,22.65582085
UMPS,4.232634068,12.58527279,16.14717484,9.133281708,11.94707775,15.31122589,17.71434593,12.94773006,13.35951996,12.9512825,11.77680206,5.732344151,14.48644161,19.57335854,11.55792522,8.558973312,9.980472565,10.73573303,10.74872208,19.13996315,21.41653442,14.48742294,11.59463882,15.8409977,8.054832459,8.375534058,18.13000107,8.781991959,10.70634556,10.60632515,10.84777737,9.198817253,9.906734467,12.51593685,10.44636059,7.320669174,7.596064568,6.490406036,12.58259392,21.08017921,8.181394577,14.71416855
UQCR10,12.76140976,17.53765297,27.069067,27.10696411,19.89271164,18.56899452,32.25928879,20.56673622,18.4291153,28.55164719,74.12530518,29.25635147,30.10312843,46.25936508,26.40917206,25.49645233,29.10989952,43.9311676,18.95387077,38.01034546,45.82243347,49.43055344,14.47862625,36.06877899,60.16304779,24.54344749,8.930892944,41.08480072,14.66629887,30.75394058,29.82542038,57.27282715,57.06619263,37.05180359,22.15905762,40.03157425,23.69598007,27.99745941,25.46958542,36.71396255,35.27027893,26.49058914
USPL1,2.664456129,7.642274857,5.353954315,12.07979488,13.7789278,22.19909859,16.37907028,11.90077782,14.46908569,8.597833633,8.652012825,14.74454975,9.866048813,7.474807262,14.71870995,7.224818707,6.851040363,7.048520088,5.049286366,7.634030342,10.74170303,8.985577583,15.36058235,7.175746441,9.303271294,12.56731892,9.765658379,11.61287689,10.15986347,6.695851803,15.86585236,12.6149025,6.305559158,10.83774757,8.401795387,7.548383713,9.340670586,8.650116921,8.521370888,20.16596794,12.46763515,6.876367092
VCAN,113.3072052,51.4382515,21.13703918,75.6716156,17.2412281,180.9717407,8.374040604,1.884678245,53.33832169,96.94724274,5.756998062,47.50367355,102.7414703,35.68413925,2.812608481,54.99042892,1.735070586,15.41158199,11.76047325,45.96639633,47.01646805,51.20889282,132.9454041,109.0240173,29.24936295,255.26091,8.22708416,44.48565292,305.9807739,21.00323486,9.24710083,15.92572308,15.26054382,45.18112183,79.30446625,11.386096,61.70874786,4.122331142,3.620175123,19.31419563,32.49351501,15.36121559
VDAC1,28.7411747,27.27103043,43.08535767,25.55233574,47.31797791,17.85023499,25.27791786,32.15686417,59.19718933,36.15472031,41.60999298,32.97196579,34.68223572,49.33660126,29.11836243,55.10364151,70.28958893,30.23368454,96.2896347,28.04088783,44.94452667,42.00944519,14.59370995,24.07228851,83.02905273,18.61418343,33.56893539,26.6727066,40.28176498,31.67252541,33.38241959,23.93872261,63.16712952,74.77116394,21.75728035,58.54063034,36.51373672,47.2779007,68.5483017,22.78409195,43.03700638,81.82254028
VSIG4,26.54124641,15.8144064,25.0088253,15.13574505,11.97470856,29.13627052,3.906364679,4.399075985,8.649935722,7.159737587,0.358358741,3.89003396,63.49666214,8.732883453,10.70459461,11.85924721,18.45197296,2.641003132,3.953898907,1.503798723,6.529368877,40.46398163,46.13964081,11.45102501,17.60491371,64.56539917,2.027246475,0.687740684,31.94584847,6.050256252,9.673611641,4.371070862,3.212033987,15.56313419,11.16679859,2.943071842,48.02110672,29.50475121,12.77724743,7.048894882,27.37035561,12.59492111
VTA1,2.859198093,9.410540581,11.00497246,5.736098766,10.70006847,9.507815361,15.4225359,14.61855888,19.51542091,5.969488621,9.278333664,7.107150078,7.01203537,7.386704922,5.365049362,9.983019829,6.974658012,5.581001759,10.78849125,8.07485199,12.8394413,11.79384422,3.581237316,5.539732456,6.573987961,4.407343864,5.370684147,12.77010632,6.231121063,7.389825821,5.781117916,9.962890625,5.71327877,5.974713802,9.572465897,7.252480507,6.624386787,4.966398716,6.554422855,7.370483398,6.253641605,12.64982796
WDHD1,1.717433214,2.483103275,10.36839581,3.543398857,5.420677662,3.339345932,3.328057051,3.613641977,6.948307037,5.236060619,7.208164215,9.900905609,5.004529476,12.29868221,3.963763714,9.63397789,5.260341167,5.769312382,8.434181213,6.092966557,15.21301842,7.152051449,1.571830869,14.12205029,18.89243126,3.311052322,7.962872982,8.92387104,6.892576695,5.41595602,4.722123146,8.429254532,4.430394173,6.482561588,2.595101118,2.011584997,3.958504915,5.182850838,7.127075672,5.631831646,5.535126686,7.769247055
